Time	0	719.5	1438.5	2157.5	2876.5	3595.5	4314.5	5033.5	5752.5	6471.5	7190.4	7909.4	8628.4	9347.4	10066.4	10785.4	11504.4	12223.4	12942.4	13661.4	14380.4	15099.3	15818.3	16537.3	17256.3	17975.3	18694.3	19413.3	20132.3	20851.3	21570.2	22289.2	23008.2	23727.2	24446.2	25165.2	25884.2	26603.2	27322.2	28041.1	28760.1	29479.1	30198.1	30917.1	31636.1	32355.1	33074.1	33793.1	34512.1	35231	35950	36669	37388	38107	38826	39545	40264	40983	41702	42421	43139.9	43858.9	44577.9	45296.9	46015.9	46734.9	47453.9	48172.9	48891.8	49610.8	50329.8	51048.8
A9	0.119499996	0.1197	0.120300002	0.120999999	0.121799998	0.122900002	0.123499997	0.124399997	0.125799999	0.127100006	0.1285	0.130400002	0.132200003	0.134399995	0.136999995	0.139799997	0.143099993	0.147	0.151199996	0.156200007	0.161899999	0.168599993	0.175400004	0.184699997	0.193900004	0.205599993	0.217899993	0.229599997	0.239399999	0.248699993	0.255600005	0.25909999	0.259799987	0.265300006	0.270900011	0.276199996	0.281699985	0.287699997	0.294200003	0.300700009	0.309399992	0.317099988	0.324600011	0.331699997	0.339100003	0.347499996	0.356000006	0.36559999	0.374300003	0.383300006	0.391000003	0.398600012	0.407200009	0.414200008	0.421400011	0.428499997	0.433800012	0.43779999	0.442200005	0.44690001	0.450300008	0.453900009	0.457399994	0.460500002	0.46360001	0.465900004	0.468400002	0.470999986	0.4727	0.476300001	0.479400009	0.481000006
A10	0.134200007	0.136199996	0.141000003	0.1479	0.156299993	0.166600004	0.177599996	0.190400004	0.204799995	0.221000001	0.239600003	0.259299994	0.27579999	0.293099999	0.312000006	0.332399994	0.347799987	0.371899992	0.395500004	0.409200013	0.426099986	0.436100006	0.441900015	0.436199993	0.42840001	0.426600009	0.432000011	0.439799994	0.44659999	0.455799997	0.464700013	0.468899995	0.4745	0.479400009	0.483700007	0.49000001	0.493499994	0.498199999	0.503499985	0.508700013	0.515999973	0.527700007	0.532599986	0.535000026	0.537899971	0.541599989	0.545899987	0.550000012	0.55339998	0.559599996	0.564199984	0.5704	0.578999996	0.585399985	0.591499984	0.597199976	0.605499983	0.612699986	0.620999992	0.630299985	0.640100002	0.649699986	0.659300029	0.665499985	0.669700027	0.672100008	0.676599979	0.680700004	0.683300018	0.692499995	0.696500003	0.697899997
A11	0.106600001	0.107600003	0.106399998	0.108800001	0.107100002	0.107600003	0.108000003	0.108400002	0.109099999	0.109899998	0.110699996	0.112199999	0.112800002	0.114200003	0.115400001	0.119800001	0.1193	0.121100001	0.123499997	0.126499996	0.129899994	0.1347	0.139300004	0.143399999	0.150299996	0.158700004	0.165800005	0.176300004	0.186800003	0.199200004	0.206400007	0.211999997	0.2148	0.219999999	0.227300003	0.234200001	0.240799993	0.247700006	0.254500002	0.261299998	0.268900007	0.2764	0.28549999	0.29519999	0.3046	0.313699991	0.322699994	0.333600014	0.341100007	0.350899994	0.359100014	0.367700011	0.377400011	0.385500014	0.394899994	0.400700003	0.408199996	0.415399998	0.420100003	0.425399989	0.430200011	0.433999985	0.438699991	0.441799998	0.447100013	0.449099988	0.451099992	0.455000013	0.456699997	0.462599993	0.46450001	0.465900004
A12	0.125400007	0.127200007	0.133000001	0.138600007	0.148399994	0.156499997	0.166199997	0.1787	0.194900006	0.213499993	0.235699996	0.257099986	0.279799998	0.297300011	0.318699986	0.33950001	0.360599995	0.377000004	0.386299998	0.381199986	0.377999991	0.374199986	0.378800005	0.386900008	0.395700008	0.405800015	0.417299986	0.427599996	0.438300014	0.448399991	0.455799997	0.463800013	0.47209999	0.480399996	0.486999989	0.498100013	0.505599976	0.513999999	0.523899972	0.533900023	0.545300007	0.563799977	0.570100009	0.575299978	0.578800023	0.584399998	0.592599988	0.599399984	0.608500004	0.619199991	0.627900004	0.637799978	0.645200014	0.650300026	0.656599998	0.661000013	0.664900005	0.667900026	0.670400023	0.675100029	0.676999986	0.680199981	0.682699978	0.686600029	0.690599978	0.692700028	0.695299983	0.698599994	0.700900018	0.709100008	0.712800026	0.712899983
B1	0.097000003	0.096799999	0.096900001	0.096699998	0.097000003	0.097199999	0.097099997	0.0973	0.0977	0.097999997	0.098200001	0.0986	0.098800004	0.099299997	0.0999	0.100500003	0.101199999	0.101800002	0.102799997	0.103699997	0.104800001	0.105999999	0.107299998	0.109200001	0.111100003	0.113499999	0.115599997	0.118600003	0.122100003	0.126000002	0.131200001	0.136199996	0.1426	0.150299996	0.158800006	0.167199999	0.176400006	0.185299993	0.191300005	0.198300004	0.206200004	0.2139	0.222599998	0.231000006	0.239399999	0.247999996	0.257200003	0.266799986	0.278400004	0.289600015	0.299299985	0.308099985	0.316300005	0.324699998	0.332599998	0.34009999	0.348100007	0.356400013	0.363999993	0.372200012	0.379900008	0.386799991	0.394400001	0.400599986	0.406500012	0.413899988	0.41870001	0.424299985	0.428900003	0.434300005	0.438699991	0.441700011
B2	0.113499999	0.115000002	0.117700003	0.1219	0.127700001	0.134299994	0.141499996	0.150099993	0.159299999	0.171700001	0.186900005	0.205200002	0.224600002	0.244299993	0.261200011	0.279599994	0.298099995	0.311300009	0.330500007	0.350699991	0.368499994	0.386700004	0.403600007	0.416999996	0.425199986	0.423099995	0.425000012	0.429699987	0.438300014	0.448000014	0.459500015	0.468300015	0.475400001	0.483099997	0.491100013	0.498699993	0.506399989	0.514699996	0.530099988	0.542800009	0.549000025	0.554700017	0.560299993	0.566100001	0.570900023	0.576300025	0.58039999	0.585799992	0.589399993	0.593699992	0.59740001	0.601999998	0.606000006	0.609200001	0.612500012	0.617500007	0.622500002	0.627699971	0.632399976	0.638199985	0.645200014	0.651499987	0.659300029	0.665899992	0.673600018	0.684099972	0.691299975	0.698199987	0.705500007	0.710699975	0.717299998	0.72299999
B3	0.103600003	0.103399999	0.103500001	0.103399999	0.103500001	0.104000002	0.104000002	0.1043	0.104699999	0.105300002	0.105800003	0.106600001	0.107500002	0.108599998	0.109899998	0.111299999	0.112999998	0.115099996	0.117399998	0.119999997	0.123300001	0.127000004	0.130999997	0.136199996	0.142000005	0.149000004	0.156800002	0.166700006	0.176499993	0.187800005	0.203799993	0.215499997	0.229300007	0.238700002	0.249300003	0.260500014	0.269899994	0.275099993	0.280099988	0.290100008	0.300199986	0.310200006	0.320100009	0.3301	0.339899987	0.349700004	0.359699994	0.369599998	0.378500015	0.387899995	0.396899998	0.406599998	0.415199995	0.424199998	0.432399988	0.441599995	0.450899988	0.460200012	0.475300014	0.484299988	0.491100013	0.498100013	0.504800022	0.50999999	0.516099989	0.522099972	0.52759999	0.532999992	0.537999988	0.54339999	0.548399985	0.553499997
B4	0.130700007	0.133100003	0.137999997	0.144899994	0.153899997	0.164399996	0.175300002	0.1875	0.202800006	0.221000001	0.241099998	0.259900004	0.27700001	0.295399994	0.31310001	0.331200004	0.3495	0.368999988	0.387300014	0.403600007	0.417199999	0.433699995	0.4454	0.461499989	0.4815	0.496100008	0.511799991	0.521600008	0.527100027	0.527800024	0.524699986	0.525699973	0.525200009	0.529500008	0.535000026	0.539900005	0.547200024	0.55430001	0.570299983	0.575100005	0.578599989	0.580900013	0.582599998	0.583899975	0.584599972	0.585200012	0.585399985	0.587000012	0.587100029	0.588	0.588800013	0.589900017	0.590600014	0.591499984	0.591199994	0.592999995	0.595499992	0.597500026	0.599900007	0.602800012	0.607299984	0.611000001	0.616999984	0.621900022	0.629000008	0.638400018	0.643999994	0.648000002	0.654600024	0.6602	0.666899979	0.674099982
B5	0.099200003	0.099100001	0.099100001	0.099100001	0.099600002	0.100100003	0.100400001	0.101000004	0.101800002	0.102700002	0.103600003	0.104800001	0.106200002	0.107799999	0.1096	0.111699998	0.113899998	0.116800003	0.120300002	0.123999998	0.1285	0.133399993	0.138999999	0.146500006	0.154699996	0.1646	0.174400002	0.186100006	0.198500007	0.211999997	0.2245	0.235699996	0.246800005	0.256199986	0.266799986	0.279000014	0.289200008	0.298999995	0.305299997	0.313300014	0.32100001	0.328999996	0.337900013	0.347200006	0.356400013	0.365399987	0.372999996	0.381399989	0.390300006	0.398799986	0.407599986	0.416000009	0.423599988	0.431800008	0.439500004	0.447899997	0.459300011	0.467900008	0.473699987	0.480100006	0.486499995	0.492700011	0.5	0.506099999	0.511900008	0.517499983	0.522700012	0.528400004	0.533900023	0.538600028	0.544099987	0.548699975
B6	0.1259	0.128900006	0.134599999	0.142199993	0.151899993	0.162900001	0.174400002	0.188700005	0.206200004	0.226500005	0.247299999	0.266799986	0.285100013	0.304399997	0.32190001	0.3398	0.361999989	0.379000008	0.395000011	0.410600007	0.424600005	0.442200005	0.4542	0.47299999	0.489899993	0.502699971	0.519800007	0.531899989	0.545700014	0.547200024	0.545599997	0.548399985	0.547900021	0.551100016	0.555899978	0.56220001	0.569999993	0.584900022	0.595600009	0.59740001	0.59740001	0.598500013	0.599600017	0.600300014	0.600799978	0.601899981	0.602699995	0.603900015	0.604399979	0.605199993	0.606400013	0.606999993	0.608099997	0.609099984	0.609499991	0.611699998	0.614099979	0.616599977	0.619899988	0.62440002	0.630699992	0.636500001	0.646300018	0.655099988	0.66170001	0.669499993	0.672999978	0.67900002	0.685800016	0.691299975	0.697799981	0.70539999
B7	0.108800001	0.108800001	0.109300002	0.109499998	0.110299997	0.111199997	0.112000003	0.113200001	0.115000002	0.116700001	0.118600003	0.120999999	0.1237	0.126900002	0.130400002	0.134200007	0.138999999	0.143999994	0.150600001	0.157499999	0.166099995	0.176499993	0.187800005	0.201199993	0.213200003	0.226099998	0.235100001	0.249400005	0.260100007	0.271299988	0.281599998	0.292800009	0.29550001	0.296999991	0.298400015	0.303000003	0.310600013	0.319200009	0.326700002	0.334300011	0.342500001	0.349599987	0.356299996	0.362300009	0.368800014	0.3759	0.382999986	0.390399992	0.397000015	0.403800011	0.410100013	0.416900009	0.423500001	0.430900007	0.43599999	0.440299988	0.444499999	0.449299991	0.453299999	0.457399994	0.461600006	0.465999991	0.470899999	0.475600004	0.480100006	0.484400004	0.488799989	0.493000001	0.498100013	0.502499998	0.5079	0.513300002
B8	0.125300005	0.127499998	0.132300004	0.138500005	0.146799996	0.156100005	0.165900007	0.177900001	0.193900004	0.212699994	0.233500004	0.253399998	0.272199988	0.291799992	0.309100002	0.326400012	0.348100007	0.367700011	0.38499999	0.40169999	0.415699989	0.433099985	0.444700003	0.465200007	0.481400013	0.496300012	0.515299976	0.528900027	0.54369998	0.548699975	0.547500014	0.550499976	0.548099995	0.550499976	0.555199981	0.561500013	0.568700016	0.579900026	0.596400023	0.600099981	0.601300001	0.602599978	0.602999985	0.603299975	0.603299975	0.603900015	0.603999972	0.605799973	0.606100023	0.606999993	0.606899977	0.60769999	0.608299971	0.607900023	0.608099997	0.609499991	0.610499978	0.612200022	0.614199996	0.61650002	0.619899988	0.623700023	0.628799975	0.63440001	0.641200006	0.646200001	0.649500012	0.651199996	0.658399999	0.66109997	0.668299973	0.676199973
B9	0.122199997	0.122199997	0.1228	0.123300001	0.124300003	0.125599995	0.126900002	0.128800005	0.131500006	0.134299994	0.1373	0.141299993	0.145699993	0.150900006	0.1567	0.163100004	0.1708	0.179700002	0.191400006	0.2042	0.216600001	0.229000002	0.239500001	0.252400011	0.263000011	0.275299996	0.290899992	0.304199994	0.316000015	0.325599998	0.329100013	0.332500011	0.330300003	0.333299994	0.338999987	0.345899999	0.353199989	0.360900015	0.367399991	0.372799993	0.379200011	0.385899991	0.39230001	0.398499995	0.404700011	0.411500007	0.417400002	0.424100012	0.429899991	0.437400013	0.443899989	0.448700011	0.453000009	0.456999987	0.460599989	0.466300011	0.472600013	0.479499996	0.488799989	0.497900009	0.518899977	0.537899971	0.559899986	0.577300012	0.592899978	0.605300009	0.613600016	0.6153	0.615499973	0.616599977	0.619000018	0.623700023
B10	0.140200004	0.141900003	0.147400007	0.154899999	0.165900007	0.176100001	0.189500004	0.202000007	0.217899993	0.235200003	0.254400015	0.273600012	0.290399998	0.308800012	0.326700002	0.342900008	0.360599995	0.381599993	0.399500012	0.416000009	0.429500014	0.44659999	0.455199987	0.471899986	0.48969999	0.506399989	0.52700001	0.539799988	0.548900008	0.552600026	0.546299994	0.541400015	0.535700023	0.534600019	0.537800014	0.541499972	0.54610002	0.550700009	0.556100011	0.562699974	0.576699972	0.578400016	0.578800023	0.577799976	0.577400029	0.577000022	0.576600015	0.575699985	0.574699998	0.573800027	0.572600007	0.571799994	0.570500016	0.569299996	0.568599999	0.568199992	0.567200005	0.567600012	0.566900015	0.568700016	0.568000019	0.569400012	0.570200026	0.572000027	0.573499978	0.574899971	0.577199996	0.579299986	0.583899975	0.58950001	0.593900025	0.599300027
B11	0.111199997	0.111900002	0.112499997	0.1131	0.113399997	0.114500001	0.115599997	0.116300002	0.117600001	0.119800001	0.119900003	0.122199997	0.124799997	0.128199995	0.131899998	0.136299998	0.141299993	0.147100002	0.154100001	0.162300006	0.172000006	0.184499994	0.196500003	0.212799996	0.229499996	0.241799995	0.25819999	0.272399992	0.284000009	0.29370001	0.297100008	0.299800009	0.296499997	0.298799992	0.305599988	0.314300001	0.323900014	0.332899988	0.341899991	0.349999994	0.358999997	0.3671	0.374300003	0.380800009	0.388000011	0.395599991	0.403600007	0.411500007	0.419200003	0.427399993	0.434899986	0.442600012	0.450899988	0.458799988	0.464599997	0.470800012	0.474700004	0.479499996	0.483799994	0.488200009	0.493800014	0.50029999	0.512700021	0.528500021	0.549899995	0.564700007	0.577400029	0.586399972	0.595399976	0.603699982	0.609000027	0.613900006
B12	0.127599999	0.1294	0.134499997	0.141399994	0.149800003	0.159600005	0.169599995	0.181500003	0.196799994	0.2148	0.235799998	0.255299985	0.274399996	0.292100012	0.312000006	0.333499998	0.353399992	0.379999995	0.406500012	0.426400006	0.442200005	0.451900005	0.454699993	0.440600008	0.431300014	0.431400001	0.439500004	0.450399995	0.461299986	0.471199989	0.477499992	0.484800011	0.4921	0.498400003	0.504100025	0.509899974	0.515500009	0.521099985	0.526799977	0.533200026	0.546000004	0.557099998	0.560800016	0.5625	0.564599991	0.567700028	0.57160002	0.575200021	0.577799976	0.58069998	0.580299973	0.581900001	0.583000004	0.584800005	0.584999979	0.586000025	0.591000021	0.595700026	0.601999998	0.610800028	0.620500028	0.629599988	0.643899977	0.655900002	0.669099987	0.682900012	0.693000019	0.704699993	0.719500005	0.732299984	0.744199991	0.75059998
C1	0.098999999	0.098800004	0.098999999	0.098999999	0.099100001	0.099600002	0.0999	0.100299999	0.101000004	0.101800002	0.102700002	0.1039	0.104999997	0.106399998	0.108000003	0.109999999	0.112199999	0.114799999	0.117899999	0.121100001	0.125100002	0.129800007	0.135100007	0.141499996	0.148599997	0.158700004	0.167799994	0.180899993	0.192000002	0.207900003	0.222299993	0.234999999	0.243000001	0.254200011	0.266000003	0.271100014	0.271100014	0.27669999	0.286300004	0.297300011	0.307999998	0.318500012	0.328900009	0.3389	0.3486	0.358999997	0.368400007	0.378100008	0.387499988	0.397799999	0.407999992	0.418799996	0.429800004	0.441399992	0.452499986	0.463699996	0.475199997	0.487599999	0.499599993	0.509000003	0.518299997	0.527800024	0.540600002	0.550800025	0.559300005	0.567799985	0.571200013	0.575500011	0.580200016	0.583299994	0.586399972	0.589399993
C2	0.054900002	0.055	0.055199999	0.055199999	0.055	0.055	0.0548	0.0548	0.054699998	0.055399999	0.055	0.054900002	0.054900002	0.054900002	0.055300001	0.055100001	0.055	0.055	0.055399999	0.055199999	0.055199999	0.055399999	0.055300001	0.055300001	0.055500001	0.055599999	0.056000002	0.055399999	0.055599999	0.055399999	0.055500001	0.055599999	0.055799998	0.055799998	0.0559	0.055799998	0.055799998	0.056000002	0.0559	0.0561	0.0559	0.056200001	0.056000002	0.056000002	0.0561	0.056499999	0.056200001	0.0561	0.056400001	0.056299999	0.056600001	0.056600001	0.0568	0.0568	0.056499999	0.056299999	0.056400001	0.056400001	0.057100002	0.056499999	0.057300001	0.056600001	0.057300001	0.056699999	0.0568	0.0572	0.057500001	0.057100002	0.0572	0.057300001	0.057300001	0.056899998
C3	0.061099999	0.061299998	0.0612	0.0612	0.060699999	0.060699999	0.060899999	0.060699999	0.060800001	0.060699999	0.060800001	0.060800001	0.060800001	0.060699999	0.060899999	0.060699999	0.060800001	0.060800001	0.060899999	0.060699999	0.060800001	0.061000001	0.060699999	0.060699999	0.060800001	0.060800001	0.060800001	0.060699999	0.060699999	0.060699999	0.060699999	0.060699999	0.060699999	0.060600001	0.060899999	0.060600001	0.061000001	0.060600001	0.060899999	0.060800001	0.060699999	0.060800001	0.0605	0.060800001	0.060600001	0.060600001	0.061000001	0.060600001	0.060699999	0.060899999	0.060699999	0.060899999	0.060699999	0.060899999	0.060899999	0.060699999	0.060699999	0.060600001	0.0605	0.0605	0.060699999	0.060699999	0.060600001	0.060800001	0.0605	0.060800001	0.060800001	0.0605	0.060600001	0.060800001	0.060699999	0.0605
C4	0.057999998	0.0581	0.057999998	0.058200002	0.057999998	0.058200002	0.0579	0.0581	0.057999998	0.057999998	0.0579	0.0579	0.057999998	0.0579	0.057999998	0.057999998	0.0579	0.0579	0.057999998	0.0579	0.057799999	0.0579	0.057799999	0.057799999	0.057999998	0.0579	0.057999998	0.057999998	0.057999998	0.057999998	0.0579	0.057999998	0.0579	0.0579	0.057999998	0.057999998	0.0581	0.0579	0.0579	0.057999998	0.0579	0.0581	0.057799999	0.0581	0.0579	0.0579	0.057999998	0.057999998	0.0581	0.057999998	0.057999998	0.058200002	0.057999998	0.0581	0.057999998	0.0581	0.0579	0.0579	0.057799999	0.0579	0.057999998	0.057999998	0.057999998	0.057999998	0.0579	0.0581	0.058200002	0.057700001	0.0579	0.0581	0.0579	0.0579
C5	0.046300001	0.046599999	0.046700001	0.046599999	0.046700001	0.046700001	0.046599999	0.046599999	0.046599999	0.046599999	0.046500001	0.046599999	0.046500001	0.046500001	0.046500001	0.046500001	0.046500001	0.046500001	0.046599999	0.046500001	0.046500001	0.046500001	0.046599999	0.046500001	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046700001	0.046599999	0.046700001	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046500001	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046599999	0.046500001	0.046599999
C6	0.124300003	0.126100004	0.129899994	0.135700002	0.142900005	0.151700005	0.160999998	0.171900004	0.184900001	0.200900003	0.219099998	0.238700002	0.255899996	0.271299988	0.288700014	0.305999994	0.322899997	0.341199994	0.359899998	0.380199999	0.395000011	0.407799989	0.423799992	0.436100006	0.455799997	0.469500005	0.492900014	0.511200011	0.527899981	0.53640002	0.546800017	0.558300018	0.555700004	0.556299984	0.550300002	0.542699993	0.539600015	0.539799988	0.546500027	0.555599988	0.558700025	0.561200023	0.563300014	0.565299988	0.566500008	0.566200018	0.565699995	0.565999985	0.565100014	0.565699995	0.565299988	0.564800024	0.564800024	0.564599991	0.564599991	0.564999998	0.565500021	0.567099988	0.567499995	0.569599986	0.571099997	0.573199987	0.576399982	0.57950002	0.583100021	0.588800013	0.59009999	0.591499984	0.593699992	0.596099973	0.59799999	0.600499988
